filepath,label,split,source_label,is_silence,start_sample
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,953229
D:\CVprojects\DL-Project\data\yes\9886d8bf_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,504783
D:\CVprojects\DL-Project\data\house\d4082f3e_nohash_1.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\left\89ed36ab_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\0f46028a_nohash_3.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\no\b5cf6ea8_nohash_4.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,446370
D:\CVprojects\DL-Project\data\off\042a8dde_nohash_4.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\cat\1aeef15e_nohash_0.wav,unknown,train,cat,0,0
D:\CVprojects\DL-Project\data\on\34881b10_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\right\a1cf7fd8_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\down\43b85b64_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\ab46af55_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,109200
D:\CVprojects\DL-Project\data\no\a045368c_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\go\ff4ed4f3_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\right\418e7158_nohash_4.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\on\321aba74_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\329eab8a_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\go\3b195250_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\ece1a95a_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\left\742d6431_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\nine\fd5ccd39_nohash_3.wav,unknown,train,nine,0,0
D:\CVprojects\DL-Project\data\left\023a61ad_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\left\4cee0c60_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\up\cc554de3_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\on\c1d39ce8_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\2bdbe5f7_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\three\cb62dbf1_nohash_1.wav,unknown,train,three,0,0
D:\CVprojects\DL-Project\data\one\f0659908_nohash_4.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\go\fc28c8d8_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\up\61ab8fbc_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\on\15c563d7_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\off\3250c035_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\go\d78858d9_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\51c5601d_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\visual\b69002d4_nohash_2.wav,unknown,train,visual,0,0
D:\CVprojects\DL-Project\data\_background_noise_\running_tap.wav,silence,train,_background_noise_,1,770033
D:\CVprojects\DL-Project\data\yes\f19c1390_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\c5a1e46c_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\go\e3b64217_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\08ab231c_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\f9bdf10e_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\right\25e95412_nohash_5.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\right\236b6113_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\on\5c39594f_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\off\4cb874bb_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\right\1e4064b8_nohash_2.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\right\29229c21_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\on\6ef407da_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\off\b43de700_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\yes\2bfe70ef_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\977a3be4_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\435695e3_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\stop\ce49cb60_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\no\10ace7eb_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\left\8b25410a_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\yes\de3fe344_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\stop\3c257192_nohash_2.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\29229c21_nohash_4.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\right\833d9f56_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\bird\b3327675_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\no\fac74f6a_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\right\ab5d7179_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\off\f01a0d63_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\forward\fbb2f6cc_nohash_1.wav,unknown,train,forward,0,0
D:\CVprojects\DL-Project\data\yes\d7ca14ef_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,28143
D:\CVprojects\DL-Project\data\on\f5d09ebd_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\off\39833acb_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,709641
D:\CVprojects\DL-Project\data\no\8134f43f_nohash_3.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\stop\9448c397_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\down\da584bc0_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\house\5ebc1cda_nohash_1.wav,unknown,train,house,0,0
D:\CVprojects\DL-Project\data\up\0943c746_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\yes\10ace7eb_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\3d794813_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\cat\64220627_nohash_0.wav,unknown,train,cat,0,0
D:\CVprojects\DL-Project\data\dog\518588b6_nohash_0.wav,unknown,train,dog,0,0
D:\CVprojects\DL-Project\data\stop\d1453a87_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\35d1b6ee_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\go\26e573a9_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\two\2da58b32_nohash_2.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\wow\0a0b46ae_nohash_0.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\down\24befdb3_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\on\e7ea8b76_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\yes\7d6b4b10_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\bird\ad9de4dd_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\up\f97e1fcd_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\0a9f9af7_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\_background_noise_\dude_miaowing.wav,silence,train,_background_noise_,1,291224
D:\CVprojects\DL-Project\data\zero\ce7a8e92_nohash_2.wav,unknown,train,zero,0,0
D:\CVprojects\DL-Project\data\up\3589bc72_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\down\cb2929ce_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\yes\b91b718c_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\four\4995d875_nohash_0.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\right\96d8bb6f_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\down\d1d3e64d_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\cce7416f_nohash_9.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\happy\7f9eb952_nohash_0.wav,unknown,train,happy,0,0
D:\CVprojects\DL-Project\data\left\28ed6bc9_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\yes\fb727898_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\no\c0445658_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,224682
D:\CVprojects\DL-Project\data\yes\1851e33b_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\b76f6088_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\down\18e910f4_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\two\50a7d406_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\forward\ec989d6d_nohash_2.wav,unknown,train,forward,0,0
D:\CVprojects\DL-Project\data\yes\c103a2d5_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\off\96a48d28_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\no\578d3efb_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\five\0717b9f6_nohash_0.wav,unknown,train,five,0,0
D:\CVprojects\DL-Project\data\six\70a00e98_nohash_3.wav,unknown,train,six,0,0
D:\CVprojects\DL-Project\data\no\c948d727_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\up\81332c92_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\right\bfb10243_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\on\773e26f7_nohash_2.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\stop\fa57ab3b_nohash_0.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\no\f035e2ea_nohash_3.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\stop\e32ff49d_nohash_2.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\two\57152045_nohash_3.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\on\3bc21161_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\left\2b42e7a2_nohash_4.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\0f46028a_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\four\329eab8a_nohash_0.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\off\3f45a0cf_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\left\7ff4fc72_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\left\845f8553_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\down\fb727898_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\one\c120e80e_nohash_3.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,360155
D:\CVprojects\DL-Project\data\go\a50a98d2_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\460209ac_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\left\888a0c49_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\stop\ab46af55_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\stop\321aba74_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\go\eb6dab4a_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\no\83c9e7e6_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\left\aac5b7c1_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\left\578d3efb_nohash_2.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\one\05d18852_nohash_0.wav,unknown,train,one,0,0
D:\CVprojects\DL-Project\data\down\15dd287d_nohash_2.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\right\c1eebc0b_nohash_3.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\left\779de043_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\dabd70c2_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\cce17a61_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\stop\e1936ce8_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\yes\0137b3f4_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\yes\b528edb3_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\two\c0c0d87d_nohash_2.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\right\3589bc72_nohash_11.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,1352371
D:\CVprojects\DL-Project\data\yes\5f5eef60_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\up\08ab231c_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\tree\48463cbc_nohash_1.wav,unknown,train,tree,0,0
D:\CVprojects\DL-Project\data\yes\62f05757_nohash_4.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\left\a7acbbeb_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\right\542f38a2_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\eight\61ab8fbc_nohash_0.wav,unknown,train,eight,0,0
D:\CVprojects\DL-Project\data\stop\0a2b400e_nohash_3.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\up\479e64cc_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\off\3c1e12cf_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\on\24befdb3_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\go\07c5129e_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,912470
D:\CVprojects\DL-Project\data\down\ad89eb1e_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\left\d264f7b6_nohash_1.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\no\1efdf53f_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\yes\1ecfb537_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\on\bd76a7fd_nohash_4.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\down\0f46028a_nohash_4.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\go\30a09789_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\845f8553_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\go\3108acca_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\left\7b2e879e_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\go\0ff728b5_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\e14d3db8_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\follow\954f190f_nohash_1.wav,unknown,train,follow,0,0
D:\CVprojects\DL-Project\data\go\d394ef8e_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\yes\559bc36a_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\c0445658_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\go\9e6bb505_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\up\2151b09a_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\61ab8fbc_nohash_4.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\up\da584bc0_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\off\61e2f74f_nohash_3.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\up\5ebc1cda_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\right\1b18600d_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\up\4a294341_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\stop\c1d39ce8_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\left\1706c35f_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\sheila\44dad20e_nohash_1.wav,unknown,train,sheila,0,0
D:\CVprojects\DL-Project\data\up\2dc4f05d_nohash_3.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\two\da5dadb9_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\yes\c2df23b2_nohash_0.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\2aca1e72_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\yes\954f190f_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\1e9e6bdd_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\down\fa57ab3b_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\go\24b82192_nohash_0.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\follow\f2f0d244_nohash_1.wav,unknown,train,follow,0,0
D:\CVprojects\DL-Project\data\no\2927c601_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\bird\f1b35ace_nohash_0.wav,unknown,train,bird,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,716712
D:\CVprojects\DL-Project\data\seven\2313e093_nohash_1.wav,unknown,train,seven,0,0
D:\CVprojects\DL-Project\data\off\f875f965_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\wow\fa57ab3b_nohash_0.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\sheila\8e884ec4_nohash_0.wav,unknown,train,sheila,0,0
D:\CVprojects\DL-Project\data\no\3a70ab7f_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\learn\9b8a7439_nohash_3.wav,unknown,train,learn,0,0
D:\CVprojects\DL-Project\data\four\d6b155a5_nohash_0.wav,unknown,train,four,0,0
D:\CVprojects\DL-Project\data\go\b544d4fd_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\4c3cddb8_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\go\7c83c5f6_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\right\c5570933_nohash_0.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\off\377e916b_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\up\de89e2ca_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,712940
D:\CVprojects\DL-Project\data\up\f2898d06_nohash_1.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\_background_noise_\pink_noise.wav,silence,train,_background_noise_,1,20773
D:\CVprojects\DL-Project\data\go\18e910f4_nohash_2.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\no\90b0b91a_nohash_3.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\no\c0c0d87d_nohash_0.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\right\821b64cc_nohash_3.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\left\96d5276f_nohash_0.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\stop\5769c5ab_nohash_4.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\no\7f74626f_nohash_1.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\sheila\179a61b7_nohash_0.wav,unknown,train,sheila,0,0
D:\CVprojects\DL-Project\data\off\9b02d503_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\go\c0445658_nohash_3.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\off\8a194ee6_nohash_3.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\yes\617aeb6c_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\dog\61ab8fbc_nohash_0.wav,unknown,train,dog,0,0
D:\CVprojects\DL-Project\data\on\a331d9cb_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\dog\98170b49_nohash_0.wav,unknown,train,dog,0,0
D:\CVprojects\DL-Project\data\right\d0f7bef5_nohash_1.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\off\e3e0f145_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\off\72e382bd_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\off\fd5ccd39_nohash_1.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\yes\3b3d2f59_nohash_2.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\no\9e92ef0c_nohash_2.wav,no,train,no,0,0
D:\CVprojects\DL-Project\data\tree\db8a3397_nohash_0.wav,unknown,train,tree,0,0
D:\CVprojects\DL-Project\data\yes\365531e2_nohash_1.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\down\7ce8df21_nohash_0.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\on\2903efb3_nohash_0.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\marvin\919d3c0e_nohash_0.wav,unknown,train,marvin,0,0
D:\CVprojects\DL-Project\data\two\e57abea3_nohash_0.wav,unknown,train,two,0,0
D:\CVprojects\DL-Project\data\left\b0f5b16d_nohash_3.wav,left,train,left,0,0
D:\CVprojects\DL-Project\data\on\131e738d_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\nine\324210dd_nohash_0.wav,unknown,train,nine,0,0
D:\CVprojects\DL-Project\data\down\3bc21161_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\_background_noise_\white_noise.wav,silence,train,_background_noise_,1,143110
D:\CVprojects\DL-Project\data\wow\96cd0255_nohash_0.wav,unknown,train,wow,0,0
D:\CVprojects\DL-Project\data\backward\3ce4910e_nohash_1.wav,unknown,train,backward,0,0
D:\CVprojects\DL-Project\data\up\41777abb_nohash_0.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\go\bb6d4301_nohash_1.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\down\676f8138_nohash_3.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\stop\531a5b8a_nohash_1.wav,stop,train,stop,0,0
D:\CVprojects\DL-Project\data\off\69a1a79f_nohash_2.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\go\0ba018fc_nohash_4.wav,go,train,go,0,0
D:\CVprojects\DL-Project\data\_background_noise_\doing_the_dishes.wav,silence,train,_background_noise_,1,15149
D:\CVprojects\DL-Project\data\right\113b3fbc_nohash_2.wav,right,train,right,0,0
D:\CVprojects\DL-Project\data\up\bcf614a2_nohash_2.wav,up,train,up,0,0
D:\CVprojects\DL-Project\data\sheila\d3badc9a_nohash_0.wav,unknown,train,sheila,0,0
D:\CVprojects\DL-Project\data\yes\f01a0d63_nohash_3.wav,yes,train,yes,0,0
D:\CVprojects\DL-Project\data\_background_noise_\exercise_bike.wav,silence,train,_background_noise_,1,699040
D:\CVprojects\DL-Project\data\down\8dd24423_nohash_1.wav,down,train,down,0,0
D:\CVprojects\DL-Project\data\off\7c83c5f6_nohash_0.wav,off,train,off,0,0
D:\CVprojects\DL-Project\data\on\bd76a7fd_nohash_3.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\on\f15a354c_nohash_1.wav,on,train,on,0,0
D:\CVprojects\DL-Project\data\no\834f03fe_nohash_1.wav,no,train,no,0,0
